Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Eurobest,2021,CONSUMER GOODS,THE NIGHT IS YOUNG,HEINEKEN,PUBLICIS ITALY,Consumer Goods,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/38adf42a2e29465980bd7f8588ef199a/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE PLAYLIST SONG,TWINTOES,MORTIERBRIGADE,Media & Entertainment,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/870b498033244034abe1736c1c669a99/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,WHATEVER IT TAKES,MACMILLAN CANCER SUPPORT,AMV BBDO,Not-for-profit & Charity & Government,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/174468f7771a4138a321a5e5c0253ba6/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE PLAYLIST SONG,TWINTOES,MORTIERBRIGADE,Social Film,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/302e62bdf47343c89d734c995ea49c92/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,HELMET HAS ALWAYS BEEN A GOOD IDEA,DANISH ROAD SAFETY COUNCIL,&CO,Single-market Campaign,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/4cec18a8af054ce2b5546281e608a5cb/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,CONFUSING TIMES,BURGER KING,DAVID,Travel Leisure Retail Restaurants & Fast Food Chains,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/bbd74895466040e5a99c799adc402a6b/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,TOILET,STUDIO BRUSSEL,MUTANT,Media & Entertainment,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/6b4084e38c7c4628882b7a993e0a7048/storyboard_000008.jpg
Eurobest,2021,CONSUMER GOODS,THE NIGHT IS YOUNG,HEINEKEN,PUBLICIS ITALY,Consumer Goods,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/38adf42a2e29465980bd7f8588ef199a/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,HELMET HAS ALWAYS BEEN A GOOD IDEA,DANISH ROAD SAFETY COUNCIL,&CO,Social Film,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/4cec18a8af054ce2b5546281e608a5cb/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE PLAYLIST SONG,TWINTOES,MORTIERBRIGADE,Challenger Brand,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/302e62bdf47343c89d734c995ea49c92/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,ROCKIN MAMAS,WEB MAGAZINE MAKERS,VMLY&R ITALY,Social Behaviour,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/13ba9df741694201bd00172bca65d9e3/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE NIGHT IS YOUNG,HEINEKEN,PUBLICIS ITALY,Market Disruption,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/38adf42a2e29465980bd7f8588ef199a/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,WELL MEET AGAIN,HEINEKEN,PUBLICIS ITALY,Consumer Goods,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/73b66883ba5d456d9ce1e6c047f38b62/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,STOP VEO - TALKS,STOP VEO,PUBLICIS CONSEIL,Not-for-profit & Charity & Government,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/ccf022417f1f411ea74ee0fda24e4210/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,WELL MEET AGAIN,HEINEKEN,PUBLICIS ITALY,Consumer Goods,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/73b66883ba5d456d9ce1e6c047f38b62/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,FAMILY DIARY,WHATSAPP INC,BBDO,Media & Entertainment,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/9025edb69a604cd9b240674ffdb34c11/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,WE WILL BECOME BETTER,RUSSIAN LGBT NETWORK,VOSKHOD,Not-for-profit & Charity & Government,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/58737dee8b0b4ef5afbfd7aa19a52ee8/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE HIRING CHAIN,COORDOWN,INDIANA PRODUCTION COMPANY,Not-for-profit & Charity & Government,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/55558ffbb96543028054a0cb91d94543/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,CITES,AMAZON PRIME VIDEO,HEREZIE,Social Film,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/b2820f321498485da95dd60b293db0b3/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,WELL MEET AGAIN,HEINEKEN,PUBLICIS ITALY,Social Film,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/73b66883ba5d456d9ce1e6c047f38b62/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,WE WILL BECOME BETTER,RUSSIAN LGBT NETWORK,VOSKHOD,Online Fiction & Non-Fiction,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/58737dee8b0b4ef5afbfd7aa19a52ee8/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,CITES,AMAZON PRIME VIDEO,HEREZIE,Series Fiction & Non-Fiction,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/a03963b68166429ca6cf9b6e5c507d4c/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,ROCKIN MAMAS,WEB MAGAZINE MAKERS,VMLY&R ITALY,Cultural Insight,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/13ba9df741694201bd00172bca65d9e3/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,MCDO,MCDONALDS,NORD DDB,Breakthrough on a Budget,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/16f87aca642b4c06b1a1075795d77c99/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE LAND OF NEW FOOTBALL,NIKE,WIEDENKENNEDY AMSTERDAM,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c64dc084c60344589c993968b19db53f/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE DREAM CAR,VOLKSWAGEN,THE BOX FILMS,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/3e29ea3fd95e4bd0b8694640ce28c4e4/storyboard_000008.jpg
Eurobest,2021,CONSUMER GOODS,REVERSE SELFIE,UNILEVER DOVE,OGILVY,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0eb7a5c0684144569c61667f348136d8/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,ALEXAS BODY,AMAZON,LUCKY GENERALS,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/fb3502ba20ad46a9b2e0ed14b71415d1/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,TITANIC SPEED DATE,FJORD LINE,POL,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/af4c9cace0ba435f8f2241fe58e8276d/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,MCDO,MCDONALDS,NORD DDB,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c7d125fadb1644ceae31ce84d8420970/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,KISS,STUDIO BRUSSEL,MUTANT,Media & Entertainment,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/3f14e6d14f394eaa8da6003673c5f827/storyboard_000008.jpg
Eurobest,2021,CONSUMER GOODS,VICIOUS CIRCLE,HSBC UK,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/fe528500d481423c8277ec0d162ae23c/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,FREEDOM,CENTRAAL BEHEER,DDB UNLIMITED,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/bb09f163c64a46d4aabe88d5f013cd68/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,TWO MONSTERS IN MY STORY,FACE A LINCESTE,JUNGLER,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/09e1c549727b44cc9c62109b6a0a17fa
Eurobest,2021,CONSUMER GOODS,THE LAND OF NEW FOOTBALL,NIKE,WIEDENKENNEDY AMSTERDAM,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c64dc084c60344589c993968b19db53f/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,KETTLEBELL,DOCMORRIS,JUNG VON MATT,Healthcare,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b78db25d86744efa9a1e5a833462a253/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,TWO BROTHERS,LA REDOUTE,LA REDOUTE,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/417803cd33d54fc3980a6d4fb01179a5/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,STORIES THAT SURPRISE,KION,ZEBRA HERO,Media & Entertainment,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/7cc9a2cdafbf49bd95aa74e4df110ae0/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,GET SMOOOTH AGAIN,KLARNA,NORD DDB,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/d4658cce98934888824d2a3e10d4272f/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,HELMET HAS ALWAYS BEEN A GOOD IDEA,DANISH ROAD SAFETY COUNCIL,&CO,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/4cec18a8af054ce2b5546281e608a5cb/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,FACE A LINCESTE - TWO MONSTERS IN MY STORY,FACE A LINCESTE,PUBLICIS CONSEIL,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/a024d7cdc2814328afde65dfb7b0407c
Eurobest,2021,CONSUMER GOODS,STOP VEO - TALKS,STOP VEO,PUBLICIS CONSEIL,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/ccf022417f1f411ea74ee0fda24e4210/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,NOTCOMINGHOME,NEWTOWN ACTION ALLIANCE,SERVICEPLAN GERMANY,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/d53de23b69064aad850a0bd53e3a8249/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,NOTCOMINGHOME,NEWTOWN ACTION ALLIANCE,SERVICEPLAN GERMANY,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/9fa69e5f634c41dea9debba420661a71
Eurobest,2021,CONSUMER GOODS,HELMET HAS ALWAYS BEEN A GOOD IDEA,DANISH ROAD SAFETY COUNCIL,&CO,Online Fiction & Non-Fiction,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/4cec18a8af054ce2b5546281e608a5cb/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,EARTH DEFINITION - THE NEW STANDARD IN STREAMING,EARTHDAYORG,HJALTELIN STAHL PART OF ACCENTURE INTERACTIVE,Use of Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/4abe8508a6ce4f6495a83b50cb688376/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,DONT HATE IMITATE - THE SUPER BOWL CLAPBACK,AUDI,POL,Challenger Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/773646eaeb294c97aef1d12586652f4d
Eurobest,2021,CONSUMER GOODS,WE WILL BECOME BETTER,RUSSIAN LGBT NETWORK,VOSKHOD,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/58737dee8b0b4ef5afbfd7aa19a52ee8/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,HELMET HAS ALWAYS BEEN A GOOD IDEA,DANISH ROAD SAFETY COUNCIL,&CO,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/4cec18a8af054ce2b5546281e608a5cb/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,WELL MEET AGAIN,HEINEKEN,PUBLICIS ITALY,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/73b66883ba5d456d9ce1e6c047f38b62/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,YOU CANT STOP US VICTORY SWIM,NIKE,WIEDENKENNEDY AMSTERDAM,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/73c0d2e7388a4ceb96954a9340519644/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,FACE A LINCESTE - TWO MONSTERS IN MY STORY,FACE A LINCESTE,PUBLICIS CONSEIL,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/a024d7cdc2814328afde65dfb7b0407c
Eurobest,2021,CONSUMER GOODS,LICRA - FACES OF FEAR,LICRA,PUBLICIS CONSEIL,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/9b18476da36d46a39fe7fab378adc3d6/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE GHOST,IKEA,TRIAD ADVERTISING,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c2e9df9907e547faa3caf1d8c67ff935/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,STOP FEMICIDE!,CENTRUM PRAW KOBIET,OTO FILM STUDIO,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/e0182aaa72614bbf9a5148f2abf50b90/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,REVERSE SELFIE,UNILEVER DOVE,OGILVY,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0eb7a5c0684144569c61667f348136d8/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE TRASH COLLECTION 2021,IKEA,TRY REKLAME,Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/95aafc3ea570434fb82dfe12bf81bcf3/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,DENNER BABY,DENNER AG,THJNK,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d5a6709420b94e8badf95a076a63b32e/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,HIGH FIVE,KOPPARBERG,NEVERLAND,Consumer Goods,Submitted,https://images.ctfassets.net/8ha5xom4da7e/1GStA8cUUMJnbepXVsQwox/7aaaddc9cb7ae9f22939053c2fe46b31/LTW_placeholder_4.svg
Eurobest,2021,CONSUMER GOODS,LAVAZZA A MODO MIO VOICY,LAVAZZA,VMLY&R ITALY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f9454a3844614b03b77ce604713875ed/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,FIRE,BELL,TBWA\ SWITZERLAND,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6e26585004dd448c81a472b3e77cdda0/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,REAR VIEW EYES,VOLKSWAGEN,TRY REKLAME,Consumer Goods,Submitted,https://images.ctfassets.net/8ha5xom4da7e/1GStA8cUUMJnbepXVsQwox/7aaaddc9cb7ae9f22939053c2fe46b31/LTW_placeholder_4.svg
Eurobest,2021,CONSUMER GOODS,PURR & GRR,SKODA,FALLON LONDON,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/107e75f98229485da2600e8660854f83/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,WE ALL MOVE,LEVI STRAUSS,NEW LAND,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7540c9f9dad5426390079ae29d1e2019/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,ITS IN OUR SPIRIT,ABSOLUT VODKA,BBH,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/810bfb32ac974a5e8e16ed0f395e2706/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,COMING HOME,UNILEVER - SUNLIGHT,DDB,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/530dd6a2ace94107afa3559c6a7ea8e3/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE SCREENPLAY,STELLANTIS,LEO BURNETT,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/337f42f49b3f4a31895e960168f28928/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,ARRIVE LIKE YOU MEAN IT,George at Asda,IMPERO DESIGN LTD,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4fd1e185fa93488783462042be68652c/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,MERCEDES-BENZ & THE WIND,MERCEDES BENZ,PUBLICIS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/547c1255ed5b4fd589f2ecf5ce427ffc/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,YUMOS DETERGENT FILM,YUMO?,WUNDERMAN THOMPSON TURKEY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c686b94bd7ad462598031aeb4d902235/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,RENAUT - CARE SERVICE,RENAULT,PHANTASM,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/86cb1a752d7d4c0f809d480621a32a8f/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,CASTORAMA - CASTOR,CASTORAMA,PUBLICIS CONSEIL,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/584b47585af14b78839330172800df62/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,MAXIMAL EXPERIENCE MINIMAL IMPACT,POLESTAR PERFORMANCE AB,FORSMAN & BODENFORS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6079cf04f753435fa037116603388607/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,WE MOVE LIKE YOU MOVE,SEAT,C14,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2f930aafb1ce44dab0cf7e28816080a2/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE WRONG SEAT,VOLKSWAGEN,THE BOX FILMS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/08136f88c8f84754af5cfb6418d4d4e5/storyboard_000008.jpg
Eurobest,2021,CONSUMER GOODS,IMPORTANT THINGS,IKEA,IKEA RUSSIA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7c681dc0cc00482d9d4debc4f9ad224d/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE STORY OF THE REAL SANTA CLAUS,NETTO,JUNG VON MATT,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5eeb83b0277b415797c92dc34fa3125c/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,YOUR BODY HAIR YOUR CHOICE,VEET - RECKITT BENCKISER,BETC,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/24550328b37e4223a211e87a7eeca005/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE POWER OF TOUCH,AIRMEDICA,CORE,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b802749b5df34b5684904c877b2acb4e/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,TEENS,IMAGYN,HAVAS,Healthcare,Submitted,https://images.ctfassets.net/8ha5xom4da7e/1GStA8cUUMJnbepXVsQwox/7aaaddc9cb7ae9f22939053c2fe46b31/LTW_placeholder_4.svg
Eurobest,2021,CONSUMER GOODS,CHEERS KIDS!,AV OG TIL,KITCHEN,Healthcare,Submitted,https://images.ctfassets.net/8ha5xom4da7e/21oKzZpgKK38z6CH22xvKi/2891cea86e6d97a93344f9f8fd0e6153/LTW_placeholder_2.svg
Eurobest,2021,CONSUMER GOODS,BALLOON,LADBROKES,NEVERLAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6b85cfb569ab49f2abb7b2b2c76d559b/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE LIFT,WINAMAX,TBWA\PARIS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c7070a451d7a40f39e875fa7468f4e9f/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,VAMPIRE,NETONNET,FORSMAN & BODENFORS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/469cc579acec475191b0672a59231f14/storyboard_000008.jpg
Eurobest,2021,CONSUMER GOODS,KNIGHT,NETONNET,FORSMAN & BODENFORS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7161fe12ca6b4429a547cce04117c448/storyboard_000008.jpg
Eurobest,2021,CONSUMER GOODS,MAGNETIC,NETONNET,FORSMAN & BODENFORS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/69088ca1ae834902862d663c9d1f077f/storyboard_000008.jpg
Eurobest,2021,CONSUMER GOODS,THE SHOW MUST GO ON,AMAZON,LUCKY GENERALS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/59c8a754b4184933b7ddeb8de751ef06/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,SMART BOAT,REMA 1000,TRY REKLAME,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9fcf4b98840442fb95b5ce73df679af4/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,ZALANDO PRE-OWNED DRAMA-FREE,ZALANDO,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6c6c00f115634d89a93e51e3a3b6dd2f/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE RELATIONSHIP,KONDOMERIET,POL,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/28464b582ab64341a8b360f284ce2077/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,POLICE,NEMLIGCOM,PONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2fb5c30566fd4700b70cc3f948a3c9de/storyboard_000008.jpg
Eurobest,2021,CONSUMER GOODS,LEVEL THE PLAYING FIELD,LIDL,BBDO,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3ab5eb09459143cab0ad2d1dbbb9b588/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,KINO,INTERFLORA,PONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0510365c40104da9ad03a6b45f61c2b8/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,SLIDE OF LIFE,TCHIBO,TCHIBO,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a650a9a915724e7a97fd8fa399e6f14f/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,THE TRASH COLLECTION 2021,IKEA,TRY REKLAME,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5460985ae46d4acda79e881aefc24c7b/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,WHO LET THE DOG OUT?,ATG,�KESTAM HOLST,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/810c67cf05cc4bdbaed61b90958ac700/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,SNCF - HEXAGONAL,SNCF (NATIONAL RAILWAYS),PUBLICIS CONSEIL,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/21oKzZpgKK38z6CH22xvKi/2891cea86e6d97a93344f9f8fd0e6153/LTW_placeholder_2.svg
Eurobest,2021,CONSUMER GOODS,RENAULT SCENIC - FAMILIES BEGIN WITH A LOVE STORY,RENAULT,PUBLICIS CONSEIL,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/dbddeba8c6124a28bd5261a5311976ac/storyboard_000008.jpg?resize=600,600
Eurobest,2021,CONSUMER GOODS,TWO BROTHERS,LA REDOUTE,LA REDOUTE,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/3duqCqeHDt9hMAdtuQjc3V/3f6a8c56aeb415ac19cd5dd916fa6976/LTW_placeholder_1.svg
Eurobest,2021,CONSUMER GOODS,BANK ROBBERS,NEMLIGCOM,PONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/95680d10032b4385a2cee03399e91135/storyboard_000008.jpg
Eurobest,2021,CONSUMER GOODS,WELCOME TO HAALAND,NORSK TIPPING,TRY REKLAME,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/567aa22245394f5d958b6db874f628ff/storyboard_000008.jpg?resize=600,600
