Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SAMMAKORN NOT SANPAKORN,SAMMAKORN,CHOOJAI AND FRIENDS,Consumer Services & Business to Business,Grand Prix,https://ascentialcdn.filespin.io/api/v1/storyboard/71b849c9bf5e494992e1c5d822b352af/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,A TRAIN OF MEMORIES,SOTETSU,SIX INC,Travel Leisure Retail Restaurants & Fast Food Chains,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/d8326ad95a5f495fa84ff087985b17c6/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE AIR DRUMMER,ROBINSON DEPARTMENT STORE,WOLF BKK,Travel Leisure Retail Restaurants & Fast Food Chains,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/3901aa5c33364e089393f948ae48e370/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,PLAY IT SAFE,SYDNEY OPERA HOUSE,THE MONKEYS | ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/3fb1214aa8c74f888f4ad0fe0d805da7/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THIS IS FOOTY COUNTRY,TELSTRA,THE MONKEYS | ACCENTURE SONG,Cultural Insight,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/b604b610c2e04559b508f6542d94e5f8
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THIS IS FOOTY COUNTRY,TELSTRA,THE MONKEYS | ACCENTURE SONG,Consumer Goods,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/fe6bf99940474031a9ea431ceba12dec/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,WEATHER ANYTHING,MACPAC,THE MONKEYS | ACCENTURE SONG,Consumer Goods,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/b21a483bc9ac486480ef2e8078a713e5/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,MAGIC,UBER EATS,SPECIAL,Travel Leisure Retail Restaurants & Fast Food Chains,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/7fd16e74cd8b4ed390ced1b11ead07fa/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SHARE THE CHALLENGE,MARUBENI,DENTSU INC,Consumer Services & Business to Business,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/0811bf42f6b74d6681e6b80a02950a57/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE AIR DRUMMER,ROBINSON DEPARTMENT STORE,WOLF BKK,Social Film,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/3901aa5c33364e089393f948ae48e370/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SAMMAKORN NOT SANPAKORN,SAMMAKORN,CHOOJAI AND FRIENDS,Branded Content & Entertainment Film,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/71b849c9bf5e494992e1c5d822b352af/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,A TRAIN OF MEMORIES,SOTETSU,SIX INC,Local Brand,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/6590120389b7447095e7b17107796819
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,AS CLOSE AS YOU CAN GET - CONCERT,PRISM,MULLENLOWE SINGAPORE,Consumer Goods,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/4dd3cb425f834996807d603197201900/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE AIR DRUMMER,ROBINSON DEPARTMENT STORE,WOLF BKK,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/3901aa5c33364e089393f948ae48e370/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,RONNY KNOWS WHEN THE PARTY HAS PEAKED,UBER,SPECIAL,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/97a54e7c9cb24cebb84f1ac33858dbb5/storyboard_000004.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,RONNY DOESNT DO TECH SUPPORT,UBER,SPECIAL,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/6628d701b3d6494f81c3bf7df8b35e7c/storyboard_000004.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,RONNY KNOWS WHEN ITS GAME OVER,UBER,SPECIAL,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/7044e33bc5d3410aae0c54163a3e6f1f/storyboard_000004.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,PERIOD ROMANCE,UBER EATS,SPECIAL,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/4627a6380f2d4fb18cf892e63afb8e07/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,AS CLOSE AS YOU CAN GET - CONCERT,PRISM,MULLENLOWE SINGAPORE,Consumer Goods,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/4dd3cb425f834996807d603197201900/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE COUPLE,DELIGHT,OGILVY,Consumer Goods,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/ece3c1dc864b45be8bb1507d5997b80f/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,MY PARENT IS A TIKTOKER,FIVE STAR,BBDO BANGKOK,Social Film,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/e731d6c7159d40ffa257396215fedc59/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,A TRAIN OF MEMORIES,SOTETSU,SIX INC,Branded Content & Entertainment Film,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/6590120389b7447095e7b17107796819
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,ANSWER ME,TENCENT SUSTAINABLE SOCIAL VALUE ORGANIZATION,BANANA BALLOON,Branded Content & Entertainment Film,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/27e1bcfd0d4d4f95b5d497cd5622389f
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,IM DYING INSIDE,MODIBODI,HOWATSONCOMPANY,Branded Content & Entertainment Film,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/d971182eb31243af9d7dc3388f26bc51
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,BOONTHAVORN LIVE OUR WAY,BOONTHAVORN,VML,Local Brand,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/fd677222ca994429bc0161f272173e57/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE AIR DRUMMER,ROBINSON DEPARTMENT STORE,WOLF BKK,Local Brand,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/3901aa5c33364e089393f948ae48e370/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,MY PARENT IS A TIKTOKER,FIVE STAR,BBDO BANGKOK,Social Behaviour,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/e731d6c7159d40ffa257396215fedc59/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,CROSSWALK LOVE?,OKAYAMA TOYOPET,DAIICHI AGENCY CO,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/08d5d741af314798b4795b6ccc4e7c32/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,DAYDREAMING,VOIZ,OGILVY,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/20dda914130c443f8615c142b64331ad/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE GREAT DEBATE,TAB,THE MONKEYS | ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/67741e05a1a24711bd9fc68bfc9e9e6e/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,FAIR,CAFE AMAZON,OGILVY,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c18b945a55d24d978403dee5f16f242a/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,UNTIL THEN - HAILSTORM,NRMA,BEAR MEETS EAGLE ON FIRE,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/d942449236eb4fc99f3cad586371bb36/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,FIRST GENERATION,KRUNGSRI FIRST CHOICE,LEO BURNETT,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/5224b22587d8431eb4c52a395d8cb469/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,WEATHER ANYTHING,MACPAC,THE MONKEYS | ACCENTURE SONG,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b21a483bc9ac486480ef2e8078a713e5/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,GQ SMELL KICK DAD!,GQ APPAREL,KITITAN,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/7eee33b5d87448fc9f116c1574eeb01e/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,MOM AND SON,DELIGHT,OGILVY,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/1f00e4be624e4d9da9f37769f38049a0/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE SWEET TRUTH,COLGATE,BRAND DAVID COMMUNICATIONS,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/fa0d12d935284d5c9c8dab199cdd8ca7/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,MISSING CHAPTER FOR MOMS,WHISPER,LEO BURNETT,Healthcare,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f190e9d5c34a4f769e4b0267a43a6fc6/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,IMPERFECT YOU,NIKE,WIEDENKENNEDY,Media & Entertainment,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/d9065ce5c434416b91e987b9c1a56390/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,MOTHERS DAY,GRAB,GIGIL,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f4d9c6ca60e54291a9cdcba1e5f6a217/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,UNDER MY SKIN,THAI LIFE INSURANCE CO,OGILVY,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/73c793d3f53d4c03a4a6f717c40a7b12/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SHARE THE CHALLENGE,MARUBENI,DENTSU INC,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0811bf42f6b74d6681e6b80a02950a57/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,CUT OFF,SUNDAY INSURANCE,FLASH BOMBER,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/a627327c2bbc463fbd12496583504415/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,CORRECT THE INTERNET,TEAM HEROINE,DDB NEW ZEALAND,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/ce743e02d324468783f062cba1eebe82/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,FAR ENOUGH,SENATOR BRIGGS,COLLIDER,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/02202119d59c4686bd78aeea3e8880b8/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SEE THE SIGNS OF SILENT SEPARATION SHARETHELOAD,ARIEL,BBDO INDIA,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/523e661ced20417c99e0e4a7c43554fd/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,JUST CHAIR,HEINEKEN,LEPUB,Micro-film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/a52205f0565a4b0fa6bdac6471d3872e/storyboard_000004.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SLIDING BEER,HEINEKEN,LEPUB,Micro-film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/cbb4463568034273ac6c6ad874028818/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,LEVITATING,HEINEKEN,LEPUB,Micro-film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/cbb4463568034273ac6c6ad874028818/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,CRY BABY,IKEA,LEO BURNETT,Micro-film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/7d5cb3b672a743cdb28cda3f86ba3652/storyboard_000004.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SHOT ON IPHONE 14 PRO - FURSAT,APPLE,TBWA\MEDIA ARTS LAB,Branded Content & Entertainment Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8116fc56692542558f180a3866e72132/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,GO FOR LAUNCH,CP,WOLF BKK,Branded Content & Entertainment Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f358452881e549eea617a91731b349e3/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,AUDI 003 SECONDS COMMERCIAL - THE FASTEST COMMERCIAL IN HISTORY,AUDI Q5 E-TRON,OGILVY,Use of Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/039c329fe96641518128787e9d36c09d/storyboard_000004.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,IKEA SKIP ADS THAT SAVE TIME,IKEA,LEO BURNETT,Use of Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/659e4291759f4026affa99b6855c2dc9/storyboard_000001.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,NOT VERY SWEET,DELIGHT,OGILVY,Challenger Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/3c5f4329224b4dfba9e7a540a1fe2808/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,WATER DRINKS GATORADE,GATORADE NO SUGAR,180,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c5079b5d87744d12a2d0db9455b9005b/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE SWEET TRUTH,COLGATE,BRAND DAVID COMMUNICATIONS,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/fa0d12d935284d5c9c8dab199cdd8ca7/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THIS IS FOOTY COUNTRY,TELSTRA,THE MONKEYS | ACCENTURE SONG,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b604b610c2e04559b508f6542d94e5f8
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,TURN OFF YOUR PHONE,TELSTRA,THE MONKEYS | ACCENTURE SONG,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/f5088c962d644c2ca1aea8c064d3c5be
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,WE ARE M,BMW,TBWA\JUICE BEIJING,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/fe9c3636f75b47faa2fb35efe4c6a965
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SHARE THE CHALLENGE,MARUBENI,DENTSU INC,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0811bf42f6b74d6681e6b80a02950a57/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SHOT ON IPHONE 14 PRO - FURSAT,APPLE,TBWA\MEDIA ARTS LAB,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8116fc56692542558f180a3866e72132/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,UNCONSCIOUS BIAS,ADVERTISING COUNCIL JAPAN,ADK,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/55a1f86007334e4aa2be401f22f356b1/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SHOT ON IPHONE 14 PRO - THROUGH THE FIVE PASSES,APPLE,TBWA\MEDIA ARTS LAB,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8ef38ac0ee264b1bb163e963cd0cc63b/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,TRANSLATING JOY,BMW,TBWA\BOLT,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f446bbbebfcf40c4ac9fe705830dda34/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,NIEL,GRAB,GIGIL,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/941eea9059cc4c239ad79822969844a9/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,MY DESTINY MY CHOICE,SK-II,FORSMAN & BODENFORS,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/4dd93883058d41cc9f3e6f649ee3c262/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,LONG LIVE THE KEG,CARLTON & UNITED BREWERIES,CLEMENGER BBDO,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b6b67ba4f7e14cd29eff0b5a01c095eb/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,COUNTDOWN,NHK (JAPAN BROADCASTING CORPORATION),DENTSU INC,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f202af08b3e5421d9ba7bee7cec11d3f/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,CORRECT THE INTERNET,TEAM HEROINE,DDB NEW ZEALAND,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/ce743e02d324468783f062cba1eebe82/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SHIFT 20 INITIATIVE,SHIFT 20 INITIATIVE,SPECIAL,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f8a36c4f3192460cbb2bd1639d286deb/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,CUT OFF,SUNDAY INSURANCE,FLASH BOMBER,Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/a627327c2bbc463fbd12496583504415/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,GO FOR LAUNCH,CP,WOLF BKK,Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f358452881e549eea617a91731b349e3/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SHIFT 20 INITIATIVE,SHIFT 20 INITIATIVE,SPECIAL,Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f8a36c4f3192460cbb2bd1639d286deb/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE OILY WARRIOR,PONDS MEN,OGILVY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a39514cf75c64b6799b34098ed0c7900/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,AS CLOSE AS YOU CAN GET - COOKING,PRISM,MULLENLOWE SINGAPORE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0edcfe12ff67441599c5ef85f2cab3f0/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,AS CLOSE AS YOU CAN GET - DRAMA,PRISM,MULLENLOWE SINGAPORE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/343a1ec31d5f4bc6b05249474949524b/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,MORE THAN WARMTH,NIKE,HAMLET,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/69e403dc751547149fc7cc7d83a61637/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THRILLER,TELSTRA,THE MONKEYS | ACCENTURE SONG,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/17ae1a96a7ed476fa99a03c99bcbfd48/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,COMEDY,TELSTRA,THE MONKEYS | ACCENTURE SONG,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/21ed969f1dab4873938cc0c603197469/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SCI-FI,TELSTRA,THE MONKEYS | ACCENTURE SONG,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/81320c79dd4748b680354f822ad48c63/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,PILLOWBOMBS,WINCAFE,DENTSU CREATIVE TAIWAN,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a4ef4cdee04a481fb16f7dc859065d49/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SAMSUNG ME-WOW,SAMSUNG,BBH SINGAPORE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6ba10140eed04b6a803b8595f4b23e0b/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,LOVE CONFESSION,VIVO,VIVO MOBILE COMMUNICATION,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b3cd990d4d91492bb81cc9eb43878938/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SCUBA DIVING,NISSAN,TBWA THAILAND \ JUICE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f0778acb5cb94852864405306879aa36/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,SUCKER PUNCH,NISSAN,TBWA THAILAND \ JUICE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/844d9b41e6f048439be67de5fce1fe2b/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE ONLY ONE,NISSAN,TBWA THAILAND \ JUICE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9236c444b5f3455c89fb08905d4a30e2/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE ORIGINAL THAT GIRLS (MOM AND DAD),KOREA GINSENG CORPORATION (KGC),CHEIL WORLDWIDE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d6049258772a4838ba96c43319779664/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,UNSHAKEABLE STRENGTH,GREENPANEL,LAW & KENNETH SAATCHI & SAATCHI,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a0e4af008a2a4638b02b11f6f4c9b9f8/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,YOU CAN WASH YOUR FACE,YAMAZEN CORPORATION,YAMAZEN CORPORATION,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8abbddddd7e842f582695dc32a035809/storyboard_000004.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,TRUE FAMILY DRIVING,GWM,GWM,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3c8f549914e948b3a731ca004a1d766c/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE SPEECH,SPEIGHTS,DDB NEW ZEALAND,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4ebda819294f45fb8ba8349c58ee2792/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,I WANT REAL,MEADOW FRESH KALO,DDB NEW ZEALAND,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/549145d366564ca38386ec02f1709e44/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,THE UNSLEPT,FORTY WINKS,AKCELO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/429187a09f1c4930ba78adefb3feae82/storyboard_000008.jpg
Spikes Asia,2024,CONSUMER SERVICES BUSINESS TO BUSINESS,MOVE,HONDA,DENTSU CREATIVE X INC,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/93f72a745d9f4ea394864b6f964198ed/storyboard_000008.jpg
