Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Eurobest,2023,SOCIAL FILM,WOMENS FOOTBALL,ORANGE,MARCEL,Social Film,Grand Prix,https://ascentialcdn.filespin.io/api/v1/storyboard/0d36a7a2f71541238d95339d24583fdc/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE CHASE FOR CARRERA,TAG HEUER,DDB,Consumer Goods,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/56a152bb34e84f11888c46469914ea5e/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,PAPA,CANAL,BETC,Media & Entertainment,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/6fd57536874847c7b15241fed0202784/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ITS HANDY TO HAVE A DICK,EQUAL PAY DAY,MORTIERBRIGADE,Social Behaviour,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/aa6455e0c5bb4d72a1f483c1f5dabea7/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ITS HANDY TO HAVE A DICK,EQUAL PAY DAY,MORTIERBRIGADE,Not-for-profit & Charity & Government,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/aa6455e0c5bb4d72a1f483c1f5dabea7/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,WOMENS FOOTBALL,ORANGE,MARCEL,Consumer Services & Business to Business,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/0d36a7a2f71541238d95339d24583fdc/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ESCAPE,GERMAN RAIL,OGILVY GERMANY,Micro-film,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/014c77922c67431c81e859ecb2ef746d/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ESCAPE,GERMAN RAIL,OGILVY GERMANY,Breakthrough on a Budget,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/0c7a5f8aac994760b1f87a938166f2ae/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,IRAN-E MAN,PAIRI DAEZA,NEW-LAND,Corporate Purpose & Social Responsibility,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/9daeeda0c7e24d27a02c04c5c49ef977/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ME MY AUTISM & I,VANISH,HAVAS,Consumer Goods,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/6e8d4ea637224b2ca44f2067014d36dc/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,REAL VIRTUAL BEAUTY,DOVE,LOLA MULLENLOWE,Consumer Goods,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/b62a3a6dc41a45e98088676a261c0140/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,EDEKA - MERRY EASTER,EDEKA,JUNG VON MATT AG,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/30bb2f110c8b4078bbe9129815658099/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE SECRET OF WAKANY,CANAL,BETC,Media & Entertainment,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/53fda5f06fe54d0b9745dd07a75fe753/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,HUMAN TOUCH,TRANSLATED,AUGE COMMUNICATION,Consumer Services & Business to Business,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/bf9a96232eb84725bae373880e938cbb/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,WHOOPS,COPENHAGEN METRO,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/a2509f1a4d0c4336b14be1a0020eec3c/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE JARNYS,EON,BBDO NORDICS,Series Fiction & Non-Fiction,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/53651f23b41f45d9952952dbf6ae1cbe/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,WOMENS FOOTBALL,ORANGE,MARCEL,Social Behaviour,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/0d36a7a2f71541238d95339d24583fdc/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ITS HANDY TO HAVE A DICK,EQUAL PAY DAY,MORTIERBRIGADE,Cultural Insight,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/aa6455e0c5bb4d72a1f483c1f5dabea7/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,I LOVE YOU MAN,JULES,SAATCHI & SAATCHI,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/bf03055987a64074bf5d8c7e933b2b24/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE POWER OF SHARING A MEAL AT CHRISTMAS,PLUS SUPERMARKET,ENERGIZE,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/761ad1bac3294f8db680ddb03b9624cc/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,PAY FOR SHIPPING? HAH!,FINNNO,MORGENSTERN,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c82d4db7c3294b5cace70603075d26a6/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,RAISE YOUR ARCHES,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/2d488a7b0a414afdbc16f0c9d0ee1952/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE PEACH,ESSELUNGA,INDIANA PRODUCTION COMPANY,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/87efbe5d0cfa413b86110f50910fbcef/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ORANGE - TRUST JOURNEY,ORANGE,PUBLICIS CONSEIL,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/13b0029fc0ee411093c4147f2fd84875/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,WORKING WITH CANCER - MONDAY,MEMORIAL SLOAN KETTERING CANCER CENTER,PUBLICIS CONSEIL,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/2c4dd2280a394109ad8ca6d87d648b88/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,APPLY YOUR SKILLS TO THE HOUSEHOLD,EQUAL PAY DAY,MORTIERBRIGADE,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f8a26d0927164d2aa903dc4ee75e2ce4/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE WORDS THAT HURT,VICTIMES ET CITOYENS,JOGA,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b9c63f2b61e54c8288a7f28ff5d27cd8/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE CHASE FOR CARRERA,TAG HEUER,DDB,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c50695884ac243a6a6db8068c18d2603/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ITS THE INSIDE THAT COUNTS,SOILMATES,HAPPINESS AN FCB ALLIANCE,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/9fb0d62d875c4e158e47a1ecbfb90729/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE SHADOW JUMPER,BEIERSDORF AG,PUBLICIS ONE TOUCH,Healthcare,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/6a5ef2b94dfa4b88b38025789eaf6f06/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,GRAND TRAIN TOUR OF SWITZERLAND THE RIDE OF A LIFETIME,SWITZERLAND TOURISM,SCHWEIZ TOURISMUS,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/329bdff529f44dba8c3261d9f08296a5/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,RAISE YOUR ARCHES,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/2d488a7b0a414afdbc16f0c9d0ee1952/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,EDEKA - MERRY EASTER,EDEKA,JUNG VON MATT AG,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/30bb2f110c8b4078bbe9129815658099/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,WHEN THE DEBATE FALLS SILENT,NEUE Z�RCHER ZEITUNG AG,STORIES,Media & Entertainment,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/37f0000900854be5bc9a7cad5c4bf2ac/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,A TWISTED GAME,MERGE MANSION,REAKTOR,Media & Entertainment,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/9abcb23ccd944a6794315c3d18601d60/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,CHANNEL 4 IDENTS,CHANNEL 4,4CREATIVE,Media & Entertainment,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8fbe6c178cd34279bf5dc00b0005b49a/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,FU CK,GERMAN RAIL,OGILVY GERMANY,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/7c8a31cdb6404187972ca7ec5b6cf3ed/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,PA IN,GERMAN RAIL,OGILVY GERMANY,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/7742a37a50674c8eb350c9421620115c/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,HE LL,GERMAN RAIL,OGILVY GERMANY,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/94fdf7053bbd4cac869527717178e3f7/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,HUMAN TOUCH,TRANSLATED,AUGE COMMUNICATION,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/bf9a96232eb84725bae373880e938cbb/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ITS HANDY TO HAVE A DICK,EQUAL PAY DAY,MORTIERBRIGADE,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/aa6455e0c5bb4d72a1f483c1f5dabea7/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,WHO - A THREAD MOVIE,PRIME VIDEO,HEREZIE,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/d05d201ac7d44ce5802f38ac5d2f09d5/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ESCAPE,GERMAN RAIL,OGILVY GERMANY,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0c7a5f8aac994760b1f87a938166f2ae/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE COST OF BEAUTY,DOVE,OGILVY,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0e90411d78314f4c814d326e042afd24/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,HUMAN TOUCH,TRANSLATED,AUGE COMMUNICATION,Screens & Events,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/bf9a96232eb84725bae373880e938cbb/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,IRAN-E MAN,PAIRI DAEZA,NEW-LAND,Online Fiction & Non-Fiction,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/9daeeda0c7e24d27a02c04c5c49ef977/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,WOMENS FOOTBALL,ORANGE,MARCEL,Online Fiction & Non-Fiction,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0d36a7a2f71541238d95339d24583fdc/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,FOMO FOREVER,THE DANISH CANCER SOCIETY & TRYGFONDEN,ROBERT/BOISEN & LIKE-MINDED,Local Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/34700a14021d4bd296ad7b15374467e5/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,FOMO FOREVER,THE DANISH CANCER SOCIETY & TRYGFONDEN,ROBERT/BOISEN & LIKE-MINDED,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/34700a14021d4bd296ad7b15374467e5/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,RIDICULOUS EXCUSES NOT TO BE INCLUSIVE,COORDOWN,INDIANA PRODUCTION COMPANY,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/42b0dc2fef134d24bcbf037354f81c07/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,IRAN-E MAN,PAIRI DAEZA,NEW-LAND,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/9daeeda0c7e24d27a02c04c5c49ef977/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ME MY AUTISM & I,VANISH,HAVAS,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/adf08045d84e44ca8ed805bfb035162e/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,WOMENS FOOTBALL,ORANGE,MARCEL,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0d36a7a2f71541238d95339d24583fdc/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,FALL IN LOVE WITH H&M HOME,H&M HOME,H&M HOME,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/71f56827e7c34bb0adee94ca945cfc48/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,SAMSUNG THE FRAME X LE LOUVRE,SAMSUNG,SAMSUNG,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6e51bdb5db444cb8a7a7fae90991e38f/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,SWEAT AND TEARS,BUXTON,PUBLICIS-POKE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/40a9d315e89d4acebd678ee75d1bfb55/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE GOOD LIFE,DENNER AG,THJNK,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1566b37cf8d546ad8d72e84c277c392d/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,VOLKSWAGEN FAREWELL,VOLKSWAGEN,DENTSU CREATIVE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7d04345bf3134f19a1d1a0e3d4f5a7df/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,OMO - BEST FRIENDS,OMO (DIRT IS GOOD),UNILEVER,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f3338811ca4b4428853b79c8bde70fce/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,JUST ANOTHER NIGHT OUT,HEINEKEN,LEPUB,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0305b3c08e30414b911ec8d0786a4ce4/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,H150 ANNIVERSARY,HEINEKEN,LEPUB,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a1da3e3a4e6f4a5b918c27ee92763cd1/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,LADY & THE TRAMP,BARILLA,LEPUB,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d6689c6b6c6b4457a51069a5ea1db5d3/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,YES OF CORSA,OPEL,JUNG VON MATT AG,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8244b8c3567b4e4d94e833a942d0f3eb/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE ETERNAL TASTE TEST,BURGER KING,FORSMAN & BODENFORS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bb4124255e6f463dbae7ac3f78b35064/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,RENAULT - HANDS,RENAULT,PUBLICIS CONSEIL,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/976239ef0967441db00cf33b5672bb0e/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,RENAULT - ELECTRIC TRACK,RENAULT,PUBLICIS CONSEIL,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/eaabbbbcffd244e0a6508bec599d48d3/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,RENAULT - ROLAND GARROS,RENAULT,PUBLICIS CONSEIL,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ca9a3d70d27b4049b3945e589076d3ae/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,WRONG LABELLING,AQUA CARPATICA FLAVOURS,COHN & JANSEN,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/604f7eee9b1145528e5dab064cff1778/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,NOT AVAILABLE IN THE METAVERSE,MAGNUM,LOLA MULLENLOWE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3c49fd5f908a4762980e224ff339ed4a/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,OOPS! I FORGOT IT AT YOUR HOUSE,AXE,LOLA MULLENLOWE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8f3dba70de5b4ec0ae06084fcc7d2a4e/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,PARKSIDE CAMPAIGN 2,PARKSIDE,LIDL,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/98200116e0d141bcadc2a196e0e20531/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,BACK IN SYNC!,VITAMAIL,MORGENSTERN,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5ce464c08eba4b8497d376d7a994e80b
Eurobest,2023,SOCIAL FILM,RFSU - FOR YOUR F*CKING FREEDOM,RFSU (THE SWEDISH ASSOCIATION FOR SEXUALITY EDUCATION),VALTECH RADON,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ca6136e388284efb8a19f8f96a8bbc84/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE PAIN CHOIR,DANISH RHEUMATISM ASSOCIATION,&Co / NoA,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6784425aef2e4852acd68d94a3e873fb/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE ENVIRONMENTALIST,AKT,NOSLEEPTILLBROOKLYN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9e76b6580b764e6582b1437be225d28a/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,RESPECT,BRUSSELS PUBLIC TRANSPORT,MORTIERBRIGADE,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/28b34e29c7814a18912140f22d526bfe/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,HAVE YOUR ELF A MERRY CHRISTMAS,ASDA,HAVAS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/78598e3b627b433aa9e55677e0f01315/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,DONT FLY DROP BY - THE FEVER,AEGEAN PASS,THE NEWTONS LABORATORY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/dbdc2b45d7cc405b87acafeba0e811be/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,DONT FLY DROP BY - THE AMERICANS,AEGEAN PASS,THE NEWTONS LABORATORY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/210213ef56584072a7156ba68959766a/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE FOX,FINNNO,MORGENSTERN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/31f2b8ceda574d579645ec4ad76662b1/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,STROLLER,FINNNO,MORGENSTERN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ea4ea629fd244ac8a694eb4d9d490b72/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,SUNGLASSES,FINNNO,MORGENSTERN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f49011894d60486fa035678d4bf71ccd/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,BFFS OF CARRIAGE 4,VY,POL,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/16b02adc246842a0ab9d8ac23b0fb933/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,LE M�SK,VY,POL,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/252dd87e048941e59de4ab7c660142ab/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,SAUSAGE AT FIRST SIGHT,VY,POL,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/24ad74492c5941a9b9b992c3569fb96d/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,PUKE,IKEA,TRY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8cf2b502da8f452ca513f812d51d345b/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,PEE,IKEA,TRY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/48b52c34b38d435e9ac406503917e989/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,PARTY,IKEA,TRY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1a3b3735353f4147a0c531b4777dbc87/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,NOVOTEL - MOMENTS THAT STAY WITH YOU,NOVOTEL EUROPE AND NORTHERN AFRICA,JOSIANE,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f2cc51e54ec7414d9f33520637f77e76/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ICONICITY,BURGER KING FRANCE,BUZZMAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f1d14ad5acbe45488064a0a16eaa720f/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ON VA VOUS PRENDRE POUR UN FOU / THEY MAY CALL YOU MAD,PUY DU FOU,PUY DU FOU,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2d817dc582744a2aad2e0a5ad5d56f9d/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,A SKY FULL OF ITALY,ITA AIRWAYS,ITA AIRWAYS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/279cdd9e0ded41319835fbe4cb74e456/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE LONGER JOURNEY,CROSSCOUNTRY TRAINS,McCANN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0b61f98b19404277875b5a5dacea2577/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THAT READING FEELING AWAITS,AMAZON BOOKS,DROGA5 PART OF ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a395b296ab0c49aca3e6687b6d031047/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,TURKISH AIRLINES PRESENTS ROAD TO ISTANBUL,TURKISH AIRLINES,PUBLICIS ISTANBUL,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1d0362f684864ab89baa59fd92c69ba5/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,EVEN DREAM CARS HAVE A DREAM,THE CREW,SID LEE,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d91eed2819f14885ba4f3ff5af6234fb/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,THE FESTIVAL GROUNDS ARE READY,WILLY,MORTIERBRIGADE,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f9fbf35fbb18487989f69f724b121158/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,NEVERENDING SANREMO,SPOTIFY,DENTSU CREATIVE,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6fcf9c3b1f1e4b509bf1596511a01bd4/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,FEET,FILMSTADEN,13,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3071b35ad11f487887e9372e2d652c93/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,BROKEN ONES - CRIME NOVEL,TOMMI LAIHO,FOLK FINLAND,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/28878140959b4daeb681ffba4054c6ab/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,SQUABBLES - BEDROOM,ACADOMIA,ROSA,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/22d77059c7d34c6ea4d6a5159e036788/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,SQUABBLES - KITCHEN,ACADOMIA,ROSA,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8410a10ca7ef4c79aa2d07979ca02325/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,SQUABBLES - LIVING ROOM,ACADOMIA,ROSA,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/77bc2ffc447e42b98398d87dab419496/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,ROLERSKATING,ZAVAROVALNICA TRIGLAV/TRIGLAV INSURANCE COMPANY,HUND FILMS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b24cd86b700e49c5b54db91f0673e764/storyboard_000008.jpg
Eurobest,2023,SOCIAL FILM,NAUFRAGO / CAST AWAY,ORANGE,DENTSU CREATIVE,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f35b0af9fb6247a18e91f6815998e419/storyboard_000008.jpg
