Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Eurobest,2022,CONSUMER GOODS,JUST THE TWO OF US,COORDOWN,INDIANA PRODUCTION COMPANY,Not-for-profit & Charity & Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/afdf346bd4ce4e7f8aa4aa6988f40be0/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,WHEN HARRY MET SANTA,THE NORWEGIAN POSTAL SERVICE - POL,POL,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/dcc32d4c69cf4e43b492a6617e4b4845/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,LAND OF THE UNFREE,AMNESTY INTERNATIONAL,ANORAK,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/74e916aec7e040c6a39ba792ada5d7ec/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,THE CLOSER,HEINEKEN,PUBLICIS ITALY,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/22c9b47a60304369a846f8e871717e1b/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,THE TAVERN,ACTIVISION BLIZZARD,INGO,Social Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b020bbc4e5a0426aa0d57517d0f52771/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,SAD CARS,VOLKSWAGEN,DDB,Micro-film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/ffdf8d0f85b842aca0c0a1d808cc42a3/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,WHEN HARRY MET SANTA,THE NORWEGIAN POSTAL SERVICE - POL,POL,Online Fiction & Non-Fiction,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/dcc32d4c69cf4e43b492a6617e4b4845/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,JOIN THE FLIP SIDE,SAMSUNG,WIEDENKENNEDY AMSTERDAM,Challenger Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/46afe9e1abca49379ca0f01dfb4e0566/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,A LOCKDOWN LOVE STORY,HEINEKEN,PUBLICIS ITALY,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/2b9db2d250c044c0b3863a9da2fdf9a6/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,THE TAVERN,ACTIVISION BLIZZARD,INGO,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b020bbc4e5a0426aa0d57517d0f52771/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,TELEENCYCLOPEDIA HORIZON FORBIDDEN WEST,PLAYSTATION,VMLY&R,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/460670824cc5499193c2374011539a29/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,MY DEAR RUSSIANS,DRAMA QUEEN,DRAMA QUEEN,Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/e4e4db720ada43f5a984215ae4870acf/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,ONLY LOW PRICES,ST1,ST1 SVERIGE AB,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/aeeccc9c54854d1cb6e938e9d6508932/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,THE CONDUCTOR,COCA-COLA,BETC LONDON,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/68b3fa514ca4460aa3a499a79fe92f83/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,RESTAURANT,SAKA FINLAND,SAKA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a7e4136ee75b49178e8abea95b0371a0/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,KEBAB VS GYM,SAKA FINLAND,SAKA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f495593358e243e6b72d2215f561e9ee/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,GRAND DAD,DENNY,HENRY DENNY & SONS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/42a21ef5b15a4a43b0f3134e3f4bc60e/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,BREAKING SIRENS,BREAKING SIRENS,BAR OGILVY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6d12c1cc7e024db188736d00db255500/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,THE WOODCARVER AND THE PUPPET,LIDL,FOLK FINLAND,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/27511d46955a4c03a548710991cd2a30/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,LAGO DI PUDAS APETIT,APETIT SUPERIOR,MAKE IT SIMPLE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f943c01bf0e44e14a5cc166eb6542004/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,REMOVES TOUGH STAINS EASILY,CIF,TITRIFIKIR,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/aea1b9e5711c469a917d43ea02292851/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,MIND READER,AMAZON,LUCKY GENERALS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/76ec48ce118645b1a7a9502e1451c25c/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,LEAVING SPEECH DONE PROPER,TAYLORS OF HARROGATE,LUCKY GENERALS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b756ca4a05d843daa51c1850016247e9/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,VOLKSWAGEN | FATHER TO SON,VOLKSWAGEN,DENTSU CREATIVE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1b4ac944b5ea4353897182d814617a97/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,ORANGE - TOGETHER SEASON,ORANGE,PUBLICIS CONSEIL,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/021022c102634e0bb5a1aeaf506bf74d/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,RENAULT MEGANE - HORSES,RENAULT,PUBLICIS CONSEIL,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1a32a1031c8d4bab8203369baaad8345/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,LOVE IS ALL,CARTIER,COLORS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/06371ecd033447e691f340e26defd498/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,TVC JANTELOVEN,MOWI ASA,MOWI ASA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5d5215b393684a9ba31dc7c8772c5f23/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,TVC ODE,MOWI ASA,MOWI ASA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b6885f2a31504071914d3595daa34423/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,TVC FRILUFTSLIV,MOWI ASA,MOWI ASA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/92277eafa0774cd5bab31832d8565d97/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,FELIX & THE BALL,BOLCOM,DEPT,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6a6e3abab86e4ad7b4af1fb5f32472da/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,ENTER THE SHOW,HENNESSY,COLORS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ac5b849ece174abeada26588145a4c0d/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,WELCOME UNBORED,PUMA,LAFOURMI,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4c971f4b25314b95980d8b8454f1ca5d/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,SPORT IS NEVER DONE,NIKE,WIEDENKENNEDY AMSTERDAM,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/74206ae3215541e8b379938101258f75/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,RENAULT CAPTUR - USE IT WISELY,RENAULT,PUBLICIS CONSEIL,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b9dd4f167ec14e16a51bae41c8d49a74/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,RENAULT - SCENIC VISION,RENAULT,PUBLICIS CONSEIL,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d2ff5182799f4072b749c6877eef16b2/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,THE MAN,FLYR,NOSLEEPTILLBROOKLYN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4b1e061cc50f4a51acc79f3869b4799a/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,DADDY PLEASE!,MCDONALDS AUSTRIA,DDB,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cd50dec4c0cd4a389fbbdc02568579b5/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,HAPPY MAIL BOX,MCDONALDS AUSTRIA,DDB,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5a0aeb07c0d94cecb2cd852477dcd545/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,CHARACTER ACTING - NICHOLAS OFCZAREK STARRING AS THE WINES OF BURGENLAND,BURGENLAND TOURIST BOARD,SERVICEPLAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/858f8575291046329a58fa35d7518dbb/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,MYTH �TSCH-TSCH� CAMPFIRE,COOP,TBWA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b96909ce257641f09ffeacbc21c44085/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,MYTH �TSCH-TSCH� MUNGO JERRY,COOP,TBWA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/962b1f59f1ac4e09be4d445109b668e3/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,MYTH �TSCH-TSCH� DRAGON,COOP,TBWA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/71a8339f932540da9d3c46fd61093374/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,MYTH �TSCH-TSCH� BEAR,COOP,TBWA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9f703792f8754762809faedec18bb358/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,THE FAMILY RESTAURANT,MCDONALDS,McDONALDS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/68a1724823d34a04a4c96bcbfa53715e/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,THE GREATEST GIFT 1666272248253,AMAZON,LUCKY GENERALS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bc886d9cdba646079f1a7ea49f417acc/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,I AM WHAT I AM,VIRGIN,LUCKY GENERALS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9556ff0e80654f32826142c365dac34c/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,HOLIDAY LOVE,MCDONALDS,TBWA\NEBOKO,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f0146046d4e1453dbece10a2b028a5f3/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,THE BALL OF YARN,WINAMAX,TBWA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/82b306bdabd34e438388971a158a1b66/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,BACK MARKET - THE CATS,BACK MARKET,BUZZMAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/83d36661f5b14467a34eacf4013a794f/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,LA PUNITION (THE PUNISHMENT),CANAL,HAVAS GENEVA,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/32099ffbc9d040f1b955679e163d030a/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,2022 SOUNDS LIKE 1984,STORYTEL,B-REEL FILMS,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c006d28cb4c54d33aa883025e1afdfa7/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,SMALLTALK,VG,MORGENSTERN,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a7d835ec69554c728d1b7d44a5b7b4c9/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,FIGURE OF SPEECHES,SPOTIFY,MARCEL,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/14d6041e4693444c81e43f609de0bfab/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,OHRA MAFIA,OHRA,JOE PUBLIC,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/94af20378b01425c989a02bc0659ff8a/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,SAY YOU SAY 3,3 MOBILE NETWORK (SWEDEN),B-REEL FILMS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1e7a9faed96a4eeb8573a7347d1de01e/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,FINSK,VIPPS,TRY AS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/36c7498d6f684341818bd4f3c9da921b/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,KYLLING,VIPPS,TRY AS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d0f0fbe30f764edba12d1df895ff1985/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,BART,VIPPS,TRY AS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3458ade015ff4ffa9ee2c4f455a2d806/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,FLIES,PIRAEUS,THE NEWTONS LABORATORY,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a61fc15ab70448f48889cb487224b816/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,THE CHOIR AGAINST HATE SPEECH,DEUTSCHE TELEKOM,SAATCHI & SAATCHI,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6204787a01f84050b0ae776f3d343b60/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,DUCKS,BANK2,BANK2 ASA,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/15f4fec347534873a6415eb291167199/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,AXA - BIRDERS,AXA,PUBLICIS CONSEIL,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/86a92a3ba2484b06acce1d056364127b/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,LEAVE THE FOSSILS,STOREBRAND,PER HOJ,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b1c94a56c7a24531b7ee72c3864e457a/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,BOURSORAMA BANQUE - JEAN DUJARDIN,BOURSORAMA BANQUE,BUZZMAN,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/280856f3f10a4fc2be669f421a0d3195/storyboard_000008.jpg
Eurobest,2022,CONSUMER GOODS,RENAULT VAN E-TECH - THE STORE,RENAULT,PUBLICIS CONSEIL,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cbc7ef0fc0da408fb46326aae52a8b1c/storyboard_000008.jpg
