Festival,Year,Track,Category,Title,Agency,Network,Holding,Country,Company,Brand,Product,Producer,Award,Board image
FIAP,2025,Innovacion,Innovacion en Marketing Directo,The Rewards Bag,VML,VML,WPP,Uruguay,Gdn,Tata,Supermercado,VML,Silver
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Fotografia,Overthinking,Lemon,Agencia Independiente,Agencia Independiente,Peru,Peru Rail,Peru Rail,Tren,Manzanon Films,Silver
FIAP,2025,Produccion,Tecnicas de Produccion en PR,Habitaciones Que No Callan,Publicidad Comercial Mullenlowe,Mullenlowe Group,IPG,El Salvador,Movimiento De Valientes Latino America Y El Caribe,Movimiento De Valientes Latino America Y El Caribe,Movimiento De Valientes Latino America Y El Caribe,Mullenlowe Ssp3- Gaspar,Silver
FIAP,2025,Innovacion,Estudiantes,Player 024,The Atomic Garden,Estudiantes,Estudiantes,España,Gobierno De España,Ministerio De Sanidad,Linea 024 Linea De Atencion A La Conducta Suicida,N-A,Silver
FIAP,2025,Formatos,Advergaming,The Cheapest Transfers,Teran,Tbwa Worldwide,Omnicom,Mexico,Bodega Aurrera,Bodega Aurrera,Bodega Aurrera,N-A,Silver
FIAP,2025,Produccion,Tecnicas de Produccion Digital - Diseño de Imagen,37 Lenguas,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Grupo Dym - Saiv,37 Lenguas,Ron,N-A,Silver
FIAP,2025,Produccion,Tecnicas de Produccion Digital - Diseño de Imagen,Emociones,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Parque De La Costa,Parque De La Costa,Parque De Atracciones,N-A,Silver
FIAP,2025,Innovacion,Estudiantes,Approved By Baby Cows,Furia Escuela Creativa,Estudiantes,Estudiantes,Peru,Grupo Gloria,Gloria,Leche Gloria,N-A,Silver
FIAP,2025,Anuncios,Campañas Integrales,El Clima Ideal Cuando Mas Lo Necesitas,Mccann Worldgroup,Mccann Worldgroup,IPG,Argentina,Bgh,Bgh,Aire Acondicionado Inverter,Winona,Silver
FIAP,2025,Formatos,Mejor Campaña de Plataforma de Responsabilidad Social,Unforgettable Women,Mullenlowe Delta,Mullenlowe Group,IPG,Ecuador,Banco Pichincha,Banco Pichincha,Institutional,Bang Motions & Films - The Others,Silver
FIAP,2025,Formatos,Medios Integrados-Contenido 360,Unrepeatable Ads,Mullenlowe Delta,Mullenlowe Group,IPG,Ecuador,Guitig,Guitig,Guitig Sparkling Water,Ramona,Silver
FIAP,2025,Anuncios,Mejor Uso de la Cultura Local,This Is Not A Game,VML,VML,WPP,Mexico,Telefonica,Movistar,Negocio Responsable,Landia,Silver
FIAP,2025,Formatos,Via Publica,Thanks For Coke-Creation,VML,VML,WPP,Mexico,Coca-Cola,Coca-Cola,Coca-Cola,Mango & Chilly Content,Silver
FIAP,2025,Formatos,Via Publica,El Jeep De Otras Marcas,Made,Agencia Independiente,Agencia Independiente,Mexico,Stellantis,Jeep,Jeep Wrangler,N-A,Silver
FIAP,2025,Innovacion,Uso de Inteligencia Artificial,De Vuelta A Casa,Joystick Fifco,Agencia Independiente,Agencia Independiente,Costa Rica,Imperial,Imperial Fifco,Cerveza,Del Mate Producciones - Kaiju Creators,Silver
FIAP,2025,Innovacion,Innovacion en Tecnologia,De Vuelta A Casa,Joystick Fifco,Agencia Independiente,Agencia Independiente,Costa Rica,Imperial,Imperial Fifco,Cerveza,Del Mate Producciones - Kaiju Creators,Silver
FIAP,2025,Formatos,Mejor Campaña de Plataforma de Responsabilidad Social,#Subwaytrench,Dentsu Creative,Dentsu Group Inc,Dentsu Group,España,LOreal Paris España,LOreal,Standup,Storylab,Silver
FIAP,2025,Formatos,Advergaming,This Is Not A Game,VML,VML,WPP,Mexico,Telefonica,Movistar,Negocio Responsable,Landia,Silver
FIAP,2025,Formatos,Social Content,This Is Not A Game,VML,VML,WPP,Mexico,Telefonica,Movistar,Negocio Responsable,Landia,Silver
FIAP,2025,Innovacion,Innovacion en Gaming y Entretenimiento,Detox Bet,Tech And Soul,Tech And Soul,Tech And Soul,Brasil,B3 Genial Investimentos Ibn,Institucional,Institucional,Arapiraca,Silver
FIAP,2025,Anuncios,Mejor Uso de la Cultura Local,Dolar Diarco,Bb Agencia,Agencia Independiente,Agencia Independiente,Argentina,Grupo Goldfarb,Diarco,Diarco Mayorista,Simio Tv,Silver
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Animacion Computarizada - Efectos Especiales,La Mancha Invisible,BETC Havas,Havas Creative,Havas,Brasil,Reckitt,Vanish,Concienciacion Sobre El Bullying,Lobo,Silver
FIAP,2025,Formatos,Salud,Un Dia Por Las Mujeres,Always On,Agencia Independiente,Agencia Independiente,Peru,Clinica San Felipe,Clinica San Felipe,Unidad De La Mama,Always On,Silver
FIAP,2025,Formatos,Mejor Uso de Influencer en Cualquier Plataforma,Un Dia Por Las Mujeres,Always On,Agencia Independiente,Agencia Independiente,Peru,Clinica San Felipe,Clinica San Felipe,Unidad De La Mama,Always On,Silver
FIAP,2025,Formatos,Mejor Uso de Ambient Media,"Reforested Billboard: ""La Lona Que Hizo Respirar Al Mundo""",El Hombre Del Paraguas,Agencia Independiente,Agencia Independiente,España,Tripictures -Amarillo Yellow,Tripictures,"Pelicula ""Emma Y El Jaguar Negro""",Sistema Del Solar,Silver
FIAP,2025,Innovacion,Innovacion en Activaciones,Detox Bet,Tech And Soul,Tech And Soul,Tech And Soul,Brasil,B3 Genial Investimentos Ibn,Institucional,Institucional,Arapiraca,Silver
FIAP,2025,Formatos,Mejor Uso de Ambient Media,Peru Conoce A Su Campeona,Tribeca Media,Agencia Independiente,Agencia Independiente,Peru,Plazavea,Plazavea,Plazavea,Canica Films,Silver
FIAP,2025,Innovacion,Innovacion en PR,Peru Conoce A Su Campeona,Tribeca Media,Agencia Independiente,Agencia Independiente,Peru,Plazavea,Plazavea,Plazavea,Canica Films,Silver
FIAP,2025,Formatos,Cortos,The Quest,AlmapBBDO,BBDO Worldwide,Omnicom,Brasil,Bradesco Seguros,Bradesco Seguros,Institutional,Don’T Touch My Soda,Silver
FIAP,2025,Anuncios,Television - Cine - Digital - Automoviles,Green Man,Conill Advertising,Saatchi & Saatchi,Publicis Groupe,Usa,Toyota Motor North America USA Inc,Toyota,Electric Bz4X,Not Normal,Silver
FIAP,2025,Formatos,Product Placement - Entretenimiento,Lost Names,Conill Advertising,Saatchi & Saatchi,Publicis Groupe,Usa,Toyota Motor North America USA Inc,Toyota,Toyota,Jaw Productions,Silver
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Fotografia,Rightsizing,Lopez Negrete Communcations,Agencia Independiente,Agencia Independiente,Usa,Hyundai Motor America,Hyundai,Tucson,Madre,Silver
FIAP,2025,Produccion,Tecnicas de Produccion Grafica - Direccion de Arte,Porque Si,LLYC,LLYC,N-A,España,Pernod Ricard,SeagramS Gin,Seagram’S Dry Gin,Blur,Silver
FIAP,2025,Anuncios,Salud,Allevia Pollen Passport,MRM,Mccann Worldgroup,IPG,España,Opella-Allegra,Allegra,Allegra,N-A,Silver
FIAP,2025,Formatos,Product Placement - Ficcion,Creditos En Accion,Ernest,Agencia Independiente,Agencia Independiente,España,Abanca,Abanca Seguros,Abanca Seguros,La Remedios,Silver
FIAP,2025,Innovacion,Innovacion en Mobile,Design Your Sleep While You Sleep,MRM,Mccann Worldgroup,IPG,España,Ikea,Ikea Family,Ikea Family,N-A,Silver
FIAP,2025,Innovacion,Innovacion en Eventos-Experiencia,Fan Home – El Estadio Que Se Convirtio En Un Verdadero Hogar,Coyote - Reserva Creativa,Agencia Independiente,Agencia Independiente,España,Adevinta,Fotocasa,Patrocinio Atletico De Madrid,Paco Gelardo,Silver
FIAP,2025,Innovacion,Innovacion en Eventos-Experiencia,Escape Room Soledad,Manifiesto,Agencia Independiente,Agencia Independiente,España,"Fundacion ""La Caixa""","Fundacion ""La Caixa""","Fundacion ""La Caixa""",Blua,Silver
FIAP,2025,Innovacion,Innovacion en Musica,Autokscuela,Coyote - Reserva Creativa,Agencia Independiente,Agencia Independiente,España,Adevinta,CochesNet,CochesNet,Coyote - Reserva Creativa - SalloIa - Productora Musical Ia,Silver
FIAP,2025,Innovacion,Innovacion en Campañas Sobre Sostenibilidad,The 46% Pine Tree,The Table By De Ferrari Borrell,Agencia Independiente,Agencia Independiente,Republica Dominicana,Soh Conservacion,Soh Conservacion,Pino Criollo,The Table By De Ferrari Borrell,Silver
FIAP,2025,Anuncios,Grafica - Higiene Domestica Personal - Belleza - Cosmetica - Perfumeria - Articulos Medicinales y Farmaceuticos,El Primer Tratamiento Oral,Tbs,Agencia Independiente,Agencia Independiente,España,Servier,Daflon,Daflon,Tbs,Silver
FIAP,2025,Anuncios,Via Publica - Productos,El Primer Tratamiento Oral,Tbs,Agencia Independiente,Agencia Independiente,España,Servier,Daflon,Daflon,Tbs,Silver
FIAP,2025,Formatos,Mejor Uso de Influencer en Cualquier Plataforma,Pete Zahat,BBA,Agencia Independiente,Agencia Independiente,Ecuador,Pizza Hut,Pizza Hut,Pizza Hut,Fabryca,Silver
FIAP,2025,Innovacion,Innovacion en PR,Community King,BBA,Agencia Independiente,Agencia Independiente,Ecuador,Burger King,Burger King,Burger King,Fabryca,Silver
FIAP,2025,Formatos,Mejor Campaña de Sostenibilidad,Divine Donation,VML Norlop Ecuador,VML,WPP,Ecuador,Solca Sociedad De Lucha Contra El Cancer,Solca,Solca,"Mysticpoint
Acme
Swing Music",Silver
FIAP,2025,Formatos,Estudiantes,The Secret Endings,Bendita Carpeta,Estudiantes,Estudiantes,Colombia,Netflix,Netflix,The Secret Endings,N-A,Silver
FIAP,2025,Formatos,Contenido con Mejor Estrategia Digital,Un Contenido Muy Poco Normal,Publicis Dominicana,Publicis Worldwide,Publicis Groupe,Republica Dominicana,Banco BHD,Banco BHD,Segmento Mujer BHD,N-A,Silver
FIAP,2025,Formatos,Social Content,Un Contenido Muy Poco Normal,Publicis Dominicana,Publicis Worldwide,Publicis Groupe,Republica Dominicana,Banco BHD,Banco BHD,Segmento Mujer BHD,N-A,Silver
FIAP,2025,Produccion,Tecnicas de Produccion de BTL,Tres Anuncios En Las Afueras,Ernest,Agencia Independiente,Agencia Independiente,España,Abanca,Abanca Seguros,Abanca Seguros,La Remedios,Silver
FIAP,2025,Produccion,Tecnicas de Produccion Grafica - Direccion de Arte,Fire Prints,Tech And Soul,Tech And Soul,Tech And Soul,Brasil,Revista Unquiet,Revista Unquiet,Institucional,Tech And Soul,Silver
FIAP,2025,Formatos,Music Content,Art Hits,Tech And Soul,Tech And Soul,Tech And Soul,Brasil,B3,B3 Pinacoteca Kondzilla,B3 Cultura,Save This Name,Silver
FIAP,2025,Anuncios,Radio - Alimentos - Comidas - Bebidas Alcoholicas - No Alcoholicas,Cold Activated Announcers,Alma,DDB Worldwide,Omnicom,Usa,Molson Coors Beverage Company,Coors Light,Coors Light,Omnicom Production - Omnicom Studios - Crown Street Films - Animal Music,Silver
FIAP,2025,Formatos,Live Experience,DesafiA El Nuevo Desafio Pepsi,Becoming Mode & Nro3,Becoming Mode & Nro3,Becoming Mode & Nro3,Argentina,Pepsico,Pepsi,Pepsi Zero,Rebolucion & Macarena,Silver
FIAP,2025,Formatos,Uso de Inteligencia Artificial,DesafiA El Nuevo Desafio Pepsi,Becoming Mode & Nro3,Becoming Mode & Nro3,Becoming Mode & Nro3,Argentina,Pepsico,Pepsi,Pepsi Zero,Rebolucion & Macarena,Silver
FIAP,2025,Formatos,Live Experience,Saving Pelotica De Goma,La Web Figital Agency - Buentipo,Agencia Independiente,Agencia Independiente,Venezuela,Pelotica De Goma,Vacilate Esto,"""Saving Pelotica De Goma""",El Patio Content Sudio-Buentipo,Silver
FIAP,2025,Formatos,Evento en Vivo o Hibrido,Saving Pelotica De Goma,La Web Figital Agency - Buentipo,Agencia Independiente,Agencia Independiente,Venezuela,Pelotica De Goma,Vacilate Esto,"""Saving Pelotica De Goma""",La Web Figital Agency  - Buentipo,Silver
