Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Dubai Lynx,2024,MEDIA ENTERTAINMENT,RUMBLE,GENERAL ENTERTAINMENT AUTHORITY,ACCENTURE SONG,Media & Entertainment,Grand Prix,https://ascentialcdn.filespin.io/api/v1/storyboard/66748388f50d47c69b1ec6f6a64322bd/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,LIPTON - DITCH THE GLITCH,LIPTON TEA,DDB EGYPT,Social Behaviour & Cultural Insight,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/80450f2255fc47889141cf60d43ad75d/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE CREATURE,HOME CENTRE,LEO BURNETT,Social Behaviour & Cultural Insight,Gold,https://ascentialcdn.filespin.io/api/v1/storyboard/244150c47afb429395b163e75182ac00/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE PROTECTIVE RHYMES,ANGHAMI,LEO BURNETT,Branded Content & Entertainment Film,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/be9c8a8c39e148e9be381ace9e1fa1bd
Dubai Lynx,2024,MEDIA ENTERTAINMENT,JUMP,NBA,LEO BURNETT,Branded Content & Entertainment Film,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/b31d8484997a4881bc7a4b483f22cbfd/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,FEAR,DOSY,LEO BURNETT,Single Market Campaign,Silver,https://ascentialcdn.filespin.io/api/v1/storyboard/f86649a6458340a8b98408bbea09bb8b/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WEGO DONT LET YOUR WINTER BREAK BECOME A NIGHTMARE,WEGO,M&C SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/74568212e6da4e609e39b8a00ba43fae/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,SLOW DOWN,CADILLAC,SAATCHI & SAATCHI ME,Challenger Brand,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/9512fca2b58a446fa14d7c1d97c28c6a/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,ORANGE - WHATEVER IS LUCKY,ORANGE EGYPT FOR TELECOMMUNICATIONS,TAREK NOUR ADVERTISING,Social Behaviour & Cultural Insight,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/53b7dc9f9cf84088b33c00562f34fa4e/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,MADINET MASR - TOUBA - THINGS YOU DO FOR DEBT,TOUBA,IMPACT BBDO,Social Behaviour & Cultural Insight,Bronze,https://ascentialcdn.filespin.io/api/v1/storyboard/5cd691190e3244e9a9ccc5b58aa5bb21/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,FEAR,DOSY,LEO BURNETT,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f86649a6458340a8b98408bbea09bb8b/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,DAY OF RECKONING,RIYADH SEASON,BIGTIME CREATIVE SHOP,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/465e318544324abdb0d04fc2d682c4e6/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE CREATURE,HOME CENTRE,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/244150c47afb429395b163e75182ac00/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,QIDDIYA - BRAND RELAUNCH CAMPAIGN,QIDDIYA,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8e366dba1264421e9e03f439b5786af9/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,CHICKEN & EGG,INVEST NOW PAY LATER,IN COMMUNICATIONS,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f7061ceea8cc49659ae694c177b89e68/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,AL-FUTTAIM IKEA MONSTERS INCLUDED,AL-FUTTAIM IKEA,MEMAC OGILVY,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f2847945fcc54db49bed76c1da017469/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,DAY OF RECKONING,RIYADH SEASON,BIGTIME CREATIVE SHOP,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/465e318544324abdb0d04fc2d682c4e6/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,A TALE AS OLD AS TIME,RIYADH SEASON,BIGTIME CREATIVE SHOP,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/5c9e75c59b8e412099e5ee1db0585e1f/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WEGO DONT LET YOUR WINTER BREAK BECOME A NIGHTMARE,WEGO,M&C SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/74568212e6da4e609e39b8a00ba43fae/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE CREATURE,HOME CENTRE,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/244150c47afb429395b163e75182ac00/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,JUMP,NBA,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b31d8484997a4881bc7a4b483f22cbfd/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,QIDDIYA - BRAND RELAUNCH CAMPAIGN,QIDDIYA,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8e366dba1264421e9e03f439b5786af9/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WALL,SMILES,SAATCHI & SAATCHI ME,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/06381f1d75964d50b4c614b870b2a327/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,AL-FUTTAIM IKEA MONSTERS INCLUDED,AL-FUTTAIM IKEA,MEMAC OGILVY,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/745c46c86f1e41cc9dc6e6a48ff3525d/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,TRIBUTE TO EL SHARNOUBY,RIYADH SEASON,BIGTIME CREATIVE SHOP,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/5fae28a3a2b8461e906552560939eb6a/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,FEAR,DOSY,LEO BURNETT,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/f86649a6458340a8b98408bbea09bb8b/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,ORIGINAL COPIES,JEEP,PUBLICIS MIDDLE EAST,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/4b2fc920a3164d5e8fb6fa2d5bc66627/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,JUMP,NBA,LEO BURNETT,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b31d8484997a4881bc7a4b483f22cbfd/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,DRIVEN BY DREAMS,PORCSHE,PHENOMENA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/484705919a9b46f0a906bf4d34fc3a37/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,CINEMA,COCA-COLA,VML,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b01ba009e3a247d987f6195c258fb728/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,DELIVERY,COCA-COLA,VML,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a9cc64256fb94f0eb039272a27992cf5/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,DRY CLEAN,COCA-COLA,VML,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2d8d655d350c4f60a77d5682f31ee4ed/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,OFFICE,RABBIT,IMPACT BBDO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e6742b7c90244d74b606b964540d55b6/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,HOME,RABBIT,IMPACT BBDO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/781dea25066248ef80fb2e71a371753c/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,MOBIL - THE POWER OF US,MOBIL,IMPACT BBDO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6c44bb396b944e89a681d5806aa6bde9/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,ROYAL AIR MAROC / DREAM AFRICA MEET MOROCCO,ROYAL AIR MAROC,ROYAL AIR MAROC,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/50e57d1466e84a90bb5855a02aa51988/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,A TALE AS OLD AS TIME,RIYADH SEASON,BIGTIME CREATIVE SHOP,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5c9e75c59b8e412099e5ee1db0585e1f/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,TRIBUTE TO EL SHARNOUBY,RIYADH SEASON,BIGTIME CREATIVE SHOP,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5fae28a3a2b8461e906552560939eb6a/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WHO WILL WIN?,RIYADH SEASON,BIGTIME CREATIVE SHOP,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/946abbb717eb42119992eae1e9ca9d29/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WAYNE VS DWAYNE,RIYADH SEASON,BIGTIME CREATIVE SHOP,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c775b361ded94be7bfcdd4db04f8c8f9/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,BURGER KOUTURE WHOPPER EDITION,BURGER KING,M&C SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/62347e81aed04cb3bf648bbab6991172/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,BURGER KOUTURE MUSHROOM & SWISS EDITION,BURGER KING,M&C SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b1a3dd292c104fc1b28f2ccf9b4b6d0f/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WISH,GENERAL ENTERTAINMENT AUTHORITY,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3e1718c1b9624ec4adee14882dbf4bee/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE LONGEST VOICE NOTE,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/234d2c9460874427a7ce9cec6833c723/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,MUSIC FOR EVERY MOMENT - THE BUS RIDE,SPOTIFY,VML,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/321190647d3340a5a05aa750a429ada3/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,MUSIC FOR EVERY MOMENT - THE DINER,SPOTIFY,VML,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/97491841a85c43799b71a124c610d669/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,BASATA - THE OUTCASTED KIOSK,BASATA,DDB EGYPT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4196db5995ea4459bf4e5c56b5183fb5/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,EVERYONE IS A BALLER,FABMISR,KAIRO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f35139b5151b457da215d8c219cd6b91/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,DETECTIVES,TOUBA,IMPACT BBDO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5cd691190e3244e9a9ccc5b58aa5bb21/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,PARROT,TOUBA,IMPACT BBDO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7535759cdc3f4595b0050c1b887b15d6/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,DEATH TO THE INSTALLMENT,TOUBA,IMPACT BBDO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bf4a8d9ac49b4126b35ba957c974e0bd/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,PING PONG,CLUBSIDE,IMPACT BBDO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5a1b2c442a814621900f4cd6bce49c2f/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WRESTLING,CLUBSIDE,IMPACT BBDO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b53a5d4c076e4b3a938deaca7cb5da9d/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,I WILL SURVIVE,EMIRATES,LEO BURNETT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6f04432b47e34202bb9a3c9cfd953b2e/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,MYF - LITTLE BIG HEARTS,MAGDI YACOUB HEART FOUNDATION,TAREK NOUR ADVERTISING,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b7d70682379741468ed7d36a4f4bd978/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE LAYS HEIST - MAIN FILM,LAYS,SCIENCE & SUNSHINE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9a15d9a6d37741c5b4c81f23b7248374/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE LAYS HEIST - SECURITY,LAYS,SCIENCE & SUNSHINE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6f041bc213814da69505cb517705ec7a/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE LAYS HEIST - CFO,LAYS,SCIENCE & SUNSHINE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e1a47ccd568943d3afb38bc4d04877d2/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE LAYS HEIST - QUALITY CONTROL,LAYS,SCIENCE & SUNSHINE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/523f8a1a192c4cad91febdc6d1a80773/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,INSTANT BRIGHT MANIFESTO,BEESLINE,THE WONDERFUL BUREAU,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1d4573355dae4937ba54d8a54bd9b641/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,TANK - EASY AS TANK,MINLO,TAREK NOUR ADVERTISING,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a9edee3f1bbf4f6db95e3bc2a12dcce6/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,ALJ TOYOTA - THE DONUT FACTORY,TOYOTA,SERVICEPLAN MIDDLE EAST,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7e700e4bed6e432dbd74c3040318e9d0/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,KEEP ASKING WHY - MUMMY,NISSAN,TBWA\RAAD,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a79f2e1058db4b86986c7480925e8c8c/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,KEEP ASKING WHY - GRANDMA,NISSAN,TBWA\RAAD,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b02cf28467404cb392c4d4d788ae2207/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,BIRTH DAYS,BRAVE HEART FUND,IMPACT BBDO,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cf6e4661dadd4606b3bd1a2e5ff92d2f/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE MOST RELAXED CAT IN THE WORLD,RAS AL KHAIMAH TOURISM DEVELOPMENT AUTHORITY,RAS AL KHAIMAH TOURISM DEVELOPMENT AUTHORITY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ed1e73e8291841ccbeb14d39287c12c6/storyboard_000004.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,SHARJAH BY NORA ZEID,SHARJAH GOVERNMENT MEDIA BUREAU,VICE MEDIA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/28e1d6e0a0054930bf959e75c55b0cc9/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,SHARJAH BY NOTORIOUS FOODIE,SHARJAH GOVERNMENT MEDIA BUREAU,VICE MEDIA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/201950acb7f445a2afbee91a3b03607e/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,SHARJAH BY SULTAN AL MARZOOQI,SHARJAH GOVERNMENT MEDIA BUREAU,VICE MEDIA,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a3ac1b110d604141a87f8395a150f47a/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WHO WILL WIN?,RIYADH SEASON,BIGTIME CREATIVE SHOP,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/946abbb717eb42119992eae1e9ca9d29/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WEAVED AS ONE,ADIDAS,HAVAS MIDDLE EAST,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/205aaf9ee64440ad859cfc71d02d5203/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WISH,GENERAL ENTERTAINMENT AUTHORITY,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3e1718c1b9624ec4adee14882dbf4bee/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE LONGEST VOICE NOTE,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/234d2c9460874427a7ce9cec6833c723/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,THE INCREDIBLE HOST,JORDAN TOURISM BOARD,MEMAC OGILVY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/58273860b6e54541be763aa2dc3c0c22/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,NOTHING IS IMPOSSIBLE EXCEEDINGLY ATTENTIVE,ETIHAD AIRWAYS,MONKS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/29cf9dfe90244f20ac62841d6774812b/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,NOTHING IS IMPOSSIBLE FLAWLESS WELCOME,ETIHAD AIRWAYS,MONKS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/18f0f2950a7c458c8f75e1e9d027d3ea/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,NOTHING IS IMPOSSIBLE RELIABLY PUNCTUAL,ETIHAD AIRWAYS,MONKS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1f7a2dfbca5f48e8a5cdf92086456a89/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,BUS,SPOTIFY,VML,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e2849b596c3d4bf9b1981876d7d87e0e/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,RESTAURANT,SPOTIFY,VML,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4e2d94902dca455dbc02bc935ebf2989/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,MONEY HEIST,NETFLIX/LAYS,FILM PUDDING,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3334384c7c7346788d1479247733e993/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,CASSETTE VENDOR,BILLBOARD MAGAZINE ARABIA,SRMG LABS,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/fcf4336fb9d04f4bb90c4f591643a8d6/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,TAXI DRIVER,BILLBOARD MAGAZINE ARABIA,SRMG LABS,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b920561f562445af83fd9d4237fb8dbd/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,CHICKEN & EGG,INVEST NOW PAY LATER,IN COMMUNICATIONS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f7061ceea8cc49659ae694c177b89e68/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,TAP SUBSCRIBE SAVE,CAREEM,CAREEM,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bf7ebd32310a48b79a78e50fbbbfd428/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,AS QUICK AS QUIK,CAREEM,CAREEM,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f1cbd1a276c44013baf3bb49ed1f29d9/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,EVERYONE IS A BALLER,FABMISR,KAIRO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f35139b5151b457da215d8c219cd6b91/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,KITCHEN,SMILES,SAATCHI & SAATCHI ME,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bc016a39570e4657a191658b7eeacb1b/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,CARPET,SMILES,SAATCHI & SAATCHI ME,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/18bd09ed2cd945a9bce21823d0c4573b/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,MAIN FILM,MISK COMMUNITY,ALBRAND,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4bbe8b1d62864350a0a917582b66e358/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,WELCOME ADVENTURES,SAUDI MINISTRY OF SPORT,DAW PRODUCTION HOUSE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/03bfea0f52f543a1a5a955b2e156829c/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,MOHAMMED BIN SALMAN FOUNDATION - SAUDI NATIONAL DAY,MOHAMMED BIN SALMAN FOUNDATION (MISK),THE BOLD GROUP,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7ebf2318efbc4ff4b68407bc93f5d16e/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,DARE IN THE AIR,SKYDIVE DUBAI,MULLENLOWE MENA,Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/862ca303f3c94432baff8808d81f6858/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,BLALALAND,DIGITAL GOVERNMENT AUTHORITY,DIGITAL GOVERNMENT AUTHORITY,Screens & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a1d1c669156047048432e43ea07b76ee/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,JUMP,NBA,LEO BURNETT,Screens & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b31d8484997a4881bc7a4b483f22cbfd/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,MAMA SARA & SARA,ALMARAI,VML,Branded Content & Entertainment Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cfb97311008345feaf001bfd8ba6c22d/storyboard_000008.jpg
Dubai Lynx,2024,MEDIA ENTERTAINMENT,UNIQUELY SAUDIS | ??? ??????? ????,BUDGET SAUDI,UNITED INTERNATIONAL TRANSPORTATION,Branded Content & Entertainment Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8063fa6b03df4cbbb5b87ea3fa3f26d3/storyboard_000008.jpg
