Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,FOOD COURT,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e259ce1712d54e0d826296be877d2cba
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Dynamic Digital Screens,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,MCDONALDS RAMADAN IFTAR SAND CLOCK,MCDONALDS,LEO BURNETT,Social Behaviour & Cultural Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/694475fca78b43cc90ec5beed8e8b1d6
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,THE 10% OUTDOOR,BAROODY BROS SAL,TBWA\RAAD,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cb308ebc2a9c4c9d9ab5cc30aebbf184
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,CANYON,FCA-JEEP,PUBLICIS MIDDLE EAST,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/16a68b19d5ba49b2966972eda319038d
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,DESERT,FCA-JEEP,PUBLICIS MIDDLE EAST,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a491d51697e74e4fb03687cb8bb7b596
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,MOUNTAIN,FCA-JEEP,PUBLICIS MIDDLE EAST,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8b69d9ea62234c45b70a6002eb7e3d73
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,ROOM TO CHANGE,IKEA,LEO BURNETT,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ec0f599b71e54578a53f5f55fa204c58
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,DOUGHNUT,LEGO SAUDI STORES,HAVAS MIDDLE EAST,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f07a20c5414d4ed6ba831f071ff2d756
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,PIE,HENKEL,TBWA\RAAD,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b041d0c6a79548e48da03674956d59ca
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,CUCUMBER,HENKEL,TBWA\RAAD,Fast Moving Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/115d0e3e33984a9d95473573f92e4245
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,ROOM TO CHANGE,IKEA,LEO BURNETT,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2381fe6e62a144afb67f4c8de03aa4c3
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,CASTROL MAGNATEC OIL PAINTINGS,CASTROL,VMLY&R,Durable Consumer Goods including Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/13c69ac9999c4211983da84c264c17f2
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,HOUSE 2,BURGER KING,WUNDERMAN THOMPSON,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ad1d741b30984116bf3612fd43e410a4
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,SHEMAGH POSTER,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/37541699c75d4343a7232e0ac2d7f2c8
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,GHOST PEPPER TWISTER,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b1ce53d4e2c24e87b3510a1316d87b6d
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,DHL FLAGS,DHL,HORIZON FCB,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/85b54d4092a04ed98384f0501fbc0df1
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,HERO 1,BATELCO,? AND US,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/95745040a8ed45d0bade954389201f44
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,HERO 2,BATELCO,? AND US,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1c202601db824e91ace4cd4ad1422d30
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,BEAR,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1a9dfe5183014888aeaf43ccff41fc43
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,GUM,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/43030b3d841348538a373bf64b74eafa
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,LOLLY,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2b749865f7c440ab91453d7ca777337b
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,AMPHITHEATER,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/449e73603238434ab0431b803bdedba7
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,BIG BLACK COCK,CONNECT,TBWA\RAAD,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3b44c3fd559744bc822de400f2ca3014
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,MISSIONARY,CONNECT,TBWA\RAAD,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1f88580a3b6c4ecfa7f642fcc4a18b9a
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,STEPMOM 69,CONNECT,TBWA\RAAD,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b604175e99b74bd5a8643f88dd0b3b27
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,DOGGY STYLE,CONNECT,TBWA\RAAD,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2d74776de07d4190ad2f410d911e2e53
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,COMB,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e8592a4af2fe44b6b0d7ce4f5f9978c7
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,CINEMA,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5ba5161cf1844e6bb792caa463b20cf9
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,OPERA,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/18156a9d2cd54696a22e982e8c4ed2c9
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,CRUTCHES,THE LEBANESE ARMY,TBWA\RAAD,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/42af7f5930f342d9b47f6089ef285409
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,BABY,THE LEBANESE ARMY,TBWA\RAAD,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/676976ec8da546a59f51705e50c18a58
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,FLOWER,THE LEBANESE ARMY,TBWA\RAAD,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/34cd331dd4b2434394abc2804e1276dc
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,BREAK THE MYTH,MALI,TBWA\RAAD,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9bc024cfe3ab46ef9f0ce3d591e6b9bb
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,MORE THAN A BLOODSTAIN,MALI,TBWA\RAAD,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a94ebd7e3a914356ba32a615f2833e0b
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,MENTAL AND PHYSICAL ABUSE,MALI,TBWA\RAAD,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8ce2ec7feaf04e3589cf9e76c1be8ea1
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,CANNOT BE PROVED,MALI,TBWA\RAAD,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/13b0fa1ea5c1451fa2f1b55a149de2a3
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,THERE IS NO CELEBRATION,MALI,TBWA\RAAD,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a6f6b001eeb54b109ed6306aef298cb2
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,MCDONALDS RAMADAN IFTAR SAND CLOCK,MCDONALDS,LEO BURNETT,Dynamic Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/694475fca78b43cc90ec5beed8e8b1d6
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,GO WHERE YOUR PHONE CANT,VIRGIN,TBWA\RAAD,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/26c2948ca8194d15b76a1d24fb5f3166
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,ARABLISH,EMIRATES NATIONAL OIL COMPANY GROUP,C2 Communications,Mass Distributed Promotional Items & Printed Media,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/64807174a11c42a9b3b57193befa283f
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,NISSAN COSMIC KEY,ARABIAN AUTOMOBILES COMPANY (AAC),TBWA\RAAD,Limited Run Promotional Items & Printed Media,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/56f05552818d4a998958f89c540a7d2e
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,MARTIAN INK,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Limited Run Promotional Items & Printed Media,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/156aa92b604549f6862d086a5fed310d
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,PEACE CAMO,THE LEBANESE ARMY,TBWA\RAAD,Design for Promotional Items,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1ca50400e454427ca54ed86ba79538d3
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,MCDONALDS RAMADAN IFTAR SAND CLOCK,MCDONALDS,LEO BURNETT,Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/694475fca78b43cc90ec5beed8e8b1d6
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,ARABLISH,EMIRATES NATIONAL OIL COMPANY GROUP,C2 Communications,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/64807174a11c42a9b3b57193befa283f
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,THE 10% OUTDOOR,BAROODY BROS SAL,TBWA\RAAD,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cb308ebc2a9c4c9d9ab5cc30aebbf184
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,ARABLISH,EMIRATES NATIONAL OIL COMPANY GROUP,C2 Communications,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/64807174a11c42a9b3b57193befa283f
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,MCDONALDS RAMADAN IFTAR SAND CLOCK,MCDONALDS,LEO BURNETT,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/694475fca78b43cc90ec5beed8e8b1d6
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,THE 10% OUTDOOR,BAROODY BROS SAL,TBWA\RAAD,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cb308ebc2a9c4c9d9ab5cc30aebbf184
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,ARABLISH,EMIRATES NATIONAL OIL COMPANY GROUP,C2 Communications,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/64807174a11c42a9b3b57193befa283f
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,LEGO NEWS REBUILT,LEGO SAUDI STORES,HAVAS MIDDLE EAST,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b7d1bf57e39745e6bceac63075894872
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,SHEMAGH POSTER,KFC,TBWA\RAAD,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/37541699c75d4343a7232e0ac2d7f2c8
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,THANK YOU FOR NOT SEEING THIS AD,SAUDI MINISTRY OF HEALTH,MINISTRY OF HEALTH SAUDI ARABIA,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0f71023bf73c4ec4aa7e6bba5d136873
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,THE 10% OUTDOOR,BAROODY BROS SAL,TBWA\RAAD,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cb308ebc2a9c4c9d9ab5cc30aebbf184
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,THERE IS A BLESSING IN EVERY DELAY,TOYOTA JORDAN - MARKAZIA,WUNDERMAN THOMPSON,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/67caaef1d9c04ef8881fc4f76836eb62
Dubai Lynx,2021,LIMITED RUN PROMOTIONAL ITEMS & PRINTED MEDIA,MCDONALDS RAMADAN IFTAR SAND CLOCK,MCDONALDS,LEO BURNETT,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/694475fca78b43cc90ec5beed8e8b1d6
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,PROTECTSET,MOBILY,MULLENLOWE MENA,Use of Audio Technology & Voice Activation,Silver,https://cdn.filespin.io/api/v1/storyboard/e146b4f63d4a4583b68c7e3331806abd/storyboard_000008.jpg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,LINCOLN & KENNEDY,NISSAN,TBWA\RAAD,Script,Bronze,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,DA VINCI & EINSTEIN,NISSAN,TBWA\RAAD,Script,Bronze,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,UMBERTO & UMBERTO,NISSAN,TBWA\RAAD,Durable Consumer Goods including Automotive,Shortlist,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,LOST CONTACT,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,THE LONGEST HOUR,DELIVEROO,? AND US,Script,Shortlist,https://cdn.filespin.io/api/v1/storyboard/c80a886756fe4baa9eb99af2b41dabbe/storyboard_000008.jpg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,UMBERTO & UMBERTO,NISSAN,TBWA\RAAD,Script,Shortlist,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,LINCOLN & KENNEDY,NISSAN,TBWA\RAAD,Durable Consumer Goods including Automotive,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,DA VINCI & EINSTEIN,NISSAN,TBWA\RAAD,Durable Consumer Goods including Automotive,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,THE LONGEST HOUR,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,THE SIGHTING,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,DARK NIGHT RICES,CONNECT,TBWA\RAAD,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,LOW RENTS,CONNECT,TBWA\RAAD,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,PIE RATES,CONNECT,TBWA\RAAD,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,PROTECTSET,MOBILY,MULLENLOWE MENA,Corporate Social Responsibility (CSR) & Corporate Image,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,SAQRS ECLIPSE,ABDUL LATEEF JAMEEL MOTORS - TOYOTA,KERNING CULTURES COMPANY,Branded Content & Podcasts,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,A WORLD WE DESERVE,BABYSHOP,BABYSHOP,Branded Content & Podcasts,Submitted,https://cdn.filespin.io/api/v1/storyboard/ce9c75b6ca31496dbbfb52ec40f591db/storyboard_000008.jpg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,THE WAITING,DELIVEROO,? AND US,Sound Design,Submitted,https://cdn.filespin.io/api/v1/storyboard/e97cd16afe834d5abc63b09e3be70c50/storyboard_000008.jpg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,THE SIGHTING,DELIVEROO,? AND US,Script,Submitted,https://cdn.filespin.io/api/v1/storyboard/e97cd16afe834d5abc63b09e3be70c50/storyboard_000008.jpg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,PIE RATES,CONNECT,TBWA\RAAD,Script,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,DARK NIGHT RICES,CONNECT,TBWA\RAAD,Script,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,LOW RENTS,CONNECT,TBWA\RAAD,Script,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,THE SIGHTING,DELIVEROO,? AND US,Casting & Performance,Submitted,https://cdn.filespin.io/api/v1/storyboard/e97cd16afe834d5abc63b09e3be70c50/storyboard_000008.jpg
Dubai Lynx,2021,USE OF AUDIO TECHNOLOGY VOICE ACTIVATION,THE LONGEST HOUR,DELIVEROO,? AND US,Casting & Performance,Submitted,https://cdn.filespin.io/api/v1/storyboard/c80a886756fe4baa9eb99af2b41dabbe/storyboard_000008.jpg
Dubai Lynx,2021,CONSUMER SERVICES BUSINESS TO BUSINESS,DID YOU GET 5G?,SAUDI TELECOM COMPANY,WUNDERMAN THOMPSON,Consumer Services & Business to Business,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/469b6fd99b6e4bc09863b667603e0489
Dubai Lynx,2021,CONSUMER SERVICES BUSINESS TO BUSINESS,PROTECTSET,MOBILY,MULLENLOWE MENA,Tangible Tech,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/06f33d2fc1b649ee8248ad7c6589a27f
Dubai Lynx,2021,CONSUMER SERVICES BUSINESS TO BUSINESS,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Spatial Tech,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,CONSUMER SERVICES BUSINESS TO BUSINESS,SHIFTKFC,KFC,TBWA\RAAD,Travel Leisure Retail Restaurants & Fast Food Chains,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/e62424ff396f49a8869ec4e84cde3c1b
Dubai Lynx,2021,CONSUMER SERVICES BUSINESS TO BUSINESS,SHIFTKFC,KFC,TBWA\RAAD,Web Service & App,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/e62424ff396f49a8869ec4e84cde3c1b
Dubai Lynx,2021,CONSUMER SERVICES BUSINESS TO BUSINESS,FIRSTARABICCOUNTDOWN,THE UAE GOVERNMENT MEDIA OFFICE,GOVERNMENT OF UAE MEDIA OFFICE,Social Purpose,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/e7264b267fc34a5897fa9eb54e40931b
Dubai Lynx,2021,CONSUMER SERVICES BUSINESS TO BUSINESS,INSTAGUARD,KAFA,TBWA\RAAD,Innovative Use of Social or Community,Silver,https://images.ctfassets.net/8ha5xom4da7e/7sDFJEwnUZaGwijBHq2OXr/aa1a7fa09f91cf7a197ee7d0c16cac41/LTW_placeholder_3.svg
Dubai Lynx,2021,CONSUMER SERVICES BUSINESS TO BUSINESS,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,Integrated Campaign Led by Digital,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/4f0c32ecdcee4ee288f1f9c609fa603f
Dubai Lynx,2021,CONSUMER SERVICES BUSINESS TO BUSINESS,HEBREW CARD,ABU DHABI INVESTMENT OFFICE (ADIO),TBWA\RAAD,Social Business & Commerce,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/ad6144ecef944584a1c10c98dadd6764
